trip_id,vehicle_vin,driver_id,pickup_datetime,dropoff_datetime,assigned_day_index,trip_distance_km,fare_amount,currency_unverified,tip_amount,total_fare,pickup_latitude,pickup_longitude,vehicle_type,event_sequence_index
XANH_TRIP_6479,VF8VNF_0038,DRV_XANH_0038,2026-01-05T07:06:00,2026-01-05T07:31:00,4,27.52,189657.0,True,26895.0,216552.0,21.016686,105.837688,VF_5_TAXI,2
XANH_TRIP_6480,VF8VNF_0038,DRV_XANH_0038,2026-01-05T07:36:00,2026-01-05T07:51:00,4,27.681,407253.0,True,84052.0,491305.0,21.019528,105.750044,VF_5_TAXI,3
XANH_TRIP_6481,VF8VNF_0038,DRV_XANH_0038,2026-01-05T08:14:00,2026-01-05T08:32:00,4,4.345,480624.0,True,28295.0,508919.0,21.017697,105.804497,VF_5_TAXI,4
XANH_TRIP_6482,VF8VNF_0038,DRV_XANH_0038,2026-01-05T12:27:00,2026-01-05T12:45:00,4,3.219,435976.0,True,101061.0,537037.0,21.0872,105.865532,VF_5_TAXI,5
XANH_TRIP_6483,VF8VNF_0038,DRV_XANH_0038,2026-01-05T12:50:00,2026-01-05T13:08:00,4,22.048,98908.0,True,47987.0,146895.0,21.037463,105.896926,VF_5_TAXI,6
XANH_TRIP_6484,VF8VNF_0038,DRV_XANH_0038,2026-01-05T13:13:00,2026-01-05T13:35:00,4,21.404,43754.0,True,62130.0,105884.0,21.083528,105.751268,VF_5_TAXI,7
XANH_TRIP_6485,VF8VNF_0038,DRV_XANH_0038,2026-01-05T13:59:00,2026-01-05T14:21:00,4,25.91,138471.0,True,16397.0,154868.0,21.077047,105.761523,VF_5_TAXI,8
XANH_TRIP_6486,VF8VNF_0038,DRV_XANH_0038,2026-01-05T15:06:00,2026-01-05T15:25:00,4,8.851,359979.0,True,24182.0,384161.0,21.018975,105.871744,VF_5_TAXI,9
XANH_TRIP_6487,VF8VNF_0038,DRV_XANH_0038,2026-01-05T15:43:00,2026-01-05T16:05:00,4,13.036,88458.0,True,5000.0,93458.0,21.014231,105.79959,VF_5_TAXI,10
XANH_TRIP_6488,VF8VNF_0038,DRV_XANH_0038,2026-01-05T16:18:00,2026-01-05T16:34:00,4,6.437,299405.0,True,67911.0,367316.0,21.041132,105.797899,VF_5_TAXI,11
XANH_TRIP_6489,VF8VNF_0038,DRV_XANH_0038,2026-01-05T16:51:00,2026-01-05T17:15:00,4,6.437,135174.0,True,5000.0,140174.0,21.019035,105.769444,VF_5_TAXI,12
XANH_TRIP_6490,VF8VNF_0038,DRV_XANH_0038,2026-01-06T06:10:00,2026-01-06T06:27:00,5,29.612,91140.0,True,58024.0,149164.0,21.009061,105.87636,VF_5_TAXI,0
XANH_TRIP_6491,VF8VNF_0038,DRV_XANH_0038,2026-01-06T06:32:00,2026-01-06T06:55:00,5,5.955,466207.0,True,14219.0,480426.0,21.022498,105.805507,VF_5_TAXI,1
XANH_TRIP_6492,VF8VNF_0038,DRV_XANH_0038,2026-01-06T07:00:00,2026-01-06T07:24:00,5,28.003,139365.0,True,32054.0,171419.0,21.065314,105.873231,VF_5_TAXI,2
XANH_TRIP_6493,VF8VNF_0038,DRV_XANH_0038,2026-01-06T07:42:00,2026-01-06T08:02:00,5,32.026,141376.0,True,91755.0,233131.0,20.960277,105.86242,VF_5_TAXI,3
XANH_TRIP_6494,VF8VNF_0038,DRV_XANH_0038,2026-01-06T08:49:00,2026-01-06T09:13:00,5,19.312,60797.0,True,13064.0,73861.0,21.018061,105.836236,VF_5_TAXI,4
XANH_TRIP_6495,VF8VNF_0038,DRV_XANH_0038,2026-01-06T09:25:00,2026-01-06T09:42:00,5,12.07,426364.0,True,33799.0,460163.0,21.035879,105.800259,VF_5_TAXI,5
XANH_TRIP_6496,VF8VNF_0038,DRV_XANH_0038,2026-01-06T10:00:00,2026-01-06T10:20:00,5,3.058,120868.0,True,15854.0,136722.0,21.013672,105.780857,VF_5_TAXI,6
XANH_TRIP_6497,VF8VNF_0038,DRV_XANH_0038,2026-01-06T10:25:00,2026-01-06T10:50:00,5,12.07,390769.0,True,16816.0,407585.0,21.060591,105.878587,VF_5_TAXI,7
XANH_TRIP_6498,VF8VNF_0038,DRV_XANH_0038,2026-01-06T10:55:00,2026-01-06T11:13:00,5,25.75,519349.0,True,30400.0,549749.0,20.976284,105.812691,VF_5_TAXI,8
XANH_TRIP_6499,VF8VNF_0038,DRV_XANH_0038,2026-01-06T12:20:00,2026-01-06T12:44:00,5,12.714,30231.0,True,18848.0,49079.0,21.033311,105.893384,VF_5_TAXI,9
XANH_TRIP_6500,VF8VNF_0038,DRV_XANH_0038,2026-01-06T12:49:00,2026-01-06T13:14:00,5,17.703,252913.0,True,42133.0,295046.0,21.023788,105.880194,VF_5_TAXI,10
XANH_TRIP_6501,VF8VNF_0038,DRV_XANH_0038,2026-01-07T06:00:00,2026-01-07T06:20:00,6,30.417,537286.0,True,17458.0,554744.0,21.076989,105.804139,VF_5_TAXI,0
XANH_TRIP_6502,VF8VNF_0038,DRV_XANH_0038,2026-01-07T06:38:00,2026-01-07T06:58:00,6,31.221,420832.0,True,23999.0,444831.0,21.013932,105.860188,VF_5_TAXI,1
XANH_TRIP_6503,VF8VNF_0038,DRV_XANH_0038,2026-01-07T07:03:00,2026-01-07T07:28:00,6,5.472,209774.0,True,127212.0,336986.0,21.059303,105.750716,VF_5_TAXI,2
XANH_TRIP_6504,VF8VNF_0038,DRV_XANH_0038,2026-01-07T07:33:00,2026-01-07T07:53:00,6,2.092,355341.0,True,62794.0,418135.0,20.99267,105.856641,VF_5_TAXI,3
XANH_TRIP_6505,VF8VNF_0038,DRV_XANH_0038,2026-01-07T08:08:00,2026-01-07T08:32:00,6,23.818,61915.0,True,40942.0,102857.0,20.995694,105.863518,VF_5_TAXI,4
XANH_TRIP_6506,VF8VNF_0038,DRV_XANH_0038,2026-01-07T08:46:00,2026-01-07T09:11:00,6,11.587,150708.0,True,48401.0,199109.0,21.009485,105.772248,VF_5_TAXI,5
XANH_TRIP_6507,VF8VNF_0038,DRV_XANH_0038,2026-01-07T09:16:00,2026-01-07T09:39:00,6,14.162,276103.0,True,9637.0,285740.0,21.075354,105.862453,VF_5_TAXI,6
XANH_TRIP_6508,VF8VNF_0038,DRV_XANH_0038,2026-01-07T11:42:00,2026-01-07T12:01:00,6,26.876,47722.0,True,28414.0,76136.0,20.997753,105.810116,VF_5_TAXI,7
XANH_TRIP_6509,VF8VNF_0038,DRV_XANH_0038,2026-01-07T12:06:00,2026-01-07T12:22:00,6,14.162,176413.0,True,13317.0,189730.0,21.092405,105.762598,VF_5_TAXI,8
XANH_TRIP_6510,VF8VNF_0038,DRV_XANH_0038,2026-01-07T13:29:00,2026-01-07T13:50:00,6,29.129,33975.0,True,29826.0,63801.0,21.099978,105.841997,VF_5_TAXI,9
XANH_TRIP_6511,VF8VNF_0038,DRV_XANH_0038,2026-01-07T14:00:00,2026-01-07T14:18:00,6,16.576,80858.0,True,23640.0,104498.0,21.040706,105.869682,VF_5_TAXI,10
XANH_TRIP_6512,VF8VNF_0038,DRV_XANH_0038,2026-01-07T14:54:00,2026-01-07T15:10:00,6,2.253,508843.0,True,27342.0,536185.0,21.089581,105.805618,VF_5_TAXI,11
XANH_TRIP_6513,VF8VNF_0038,DRV_XANH_0038,2026-01-07T15:15:00,2026-01-07T15:31:00,6,23.979,465369.0,True,76286.0,541655.0,21.096071,105.846216,VF_5_TAXI,12
XANH_TRIP_6514,VF8VNF_0038,DRV_XANH_0038,2026-01-07T16:21:00,2026-01-07T16:39:00,6,5.633,495656.0,True,46188.0,541844.0,20.956896,105.852297,VF_5_TAXI,13
XANH_TRIP_6515,VF8VNF_0038,DRV_XANH_0038,2026-01-07T16:44:00,2026-01-07T17:06:00,6,16.898,159817.0,True,23428.0,183245.0,21.066624,105.763471,VF_5_TAXI,14
XANH_TRIP_6516,VF8VNF_0038,DRV_XANH_0038,2026-01-07T17:11:00,2026-01-07T17:28:00,6,17.381,88123.0,True,22288.0,110411.0,21.046289,105.850354,VF_5_TAXI,15
XANH_TRIP_6517,VF8VNF_0038,DRV_XANH_0038,2026-01-07T17:49:00,2026-01-07T18:00:00,6,27.681,123215.0,True,36246.0,159461.0,21.034915,105.79424,VF_5_TAXI,16
XANH_TRIP_6518,VF8VNF_0038,DRV_XANH_0038,2026-01-08T06:00:00,2026-01-08T06:15:00,7,9.656,78511.0,True,33290.0,111801.0,21.081297,105.763696,VF_5_TAXI,0
XANH_TRIP_6519,VF8VNF_0038,DRV_XANH_0038,2026-01-08T06:20:00,2026-01-08T06:37:00,7,24.784,89464.0,True,14037.0,103501.0,21.023312,105.827155,VF_5_TAXI,1
XANH_TRIP_6520,VF8VNF_0038,DRV_XANH_0038,2026-01-08T07:12:00,2026-01-08T07:27:00,7,19.151,429773.0,True,72437.0,502210.0,21.011583,105.77077,VF_5_TAXI,2
XANH_TRIP_6521,VF8VNF_0038,DRV_XANH_0038,2026-01-08T07:35:00,2026-01-08T08:00:00,7,17.381,197815.0,True,19110.0,216925.0,21.031145,105.793471,VF_5_TAXI,3
XANH_TRIP_6522,VF8VNF_0038,DRV_XANH_0038,2026-01-08T13:34:00,2026-01-08T13:58:00,7,1.127,29728.0,True,20291.0,50019.0,21.00592,105.760388,VF_5_TAXI,4
XANH_TRIP_6523,VF8VNF_0038,DRV_XANH_0038,2026-01-08T14:15:00,2026-01-08T14:32:00,7,29.934,415077.0,True,47124.0,462201.0,21.085075,105.758684,VF_5_TAXI,5
XANH_TRIP_6524,VF8VNF_0038,DRV_XANH_0038,2026-01-08T14:37:00,2026-01-08T14:59:00,7,31.221,79517.0,True,30083.0,109600.0,21.003579,105.881871,VF_5_TAXI,6
XANH_TRIP_6525,VF8VNF_0038,DRV_XANH_0038,2026-01-08T15:19:00,2026-01-08T15:42:00,7,21.082,539913.0,True,35314.0,575227.0,20.953868,105.802944,VF_5_TAXI,7
XANH_TRIP_6526,VF8VNF_0038,DRV_XANH_0038,2026-01-08T16:17:00,2026-01-08T16:34:00,7,4.023,496438.0,True,67461.0,563899.0,20.952044,105.80789,VF_5_TAXI,8
XANH_TRIP_6527,VF8VNF_0038,DRV_XANH_0038,2026-01-08T16:39:00,2026-01-08T17:02:00,7,1.931,546562.0,True,86177.0,632739.0,20.996639,105.814947,VF_5_TAXI,9
XANH_TRIP_6528,VF8VNF_0038,DRV_XANH_0038,2026-01-08T17:13:00,2026-01-08T17:35:00,7,18.507,72253.0,True,47046.0,119299.0,21.099387,105.789563,VF_5_TAXI,10
XANH_TRIP_6529,VF8VNF_0038,DRV_XANH_0038,2026-01-08T17:52:00,2026-01-08T18:00:00,7,1.609,365455.0,True,9627.0,375082.0,21.049836,105.842358,VF_5_TAXI,11
XANH_TRIP_6530,VF8VNF_0038,DRV_XANH_0038,2026-01-09T06:42:00,2026-01-09T06:57:00,8,21.726,214970.0,True,20190.0,235160.0,20.975164,105.895198,VF_5_TAXI,0
XANH_TRIP_6531,VF8VNF_0038,DRV_XANH_0038,2026-01-09T07:02:00,2026-01-09T07:21:00,8,6.116,421112.0,True,26818.0,447930.0,21.001509,105.81548,VF_5_TAXI,1
XANH_TRIP_6532,VF8VNF_0038,DRV_XANH_0038,2026-01-09T11:29:00,2026-01-09T11:54:00,8,3.862,478612.0,True,28685.0,507297.0,21.021042,105.759382,VF_5_TAXI,2
XANH_TRIP_6533,VF8VNF_0038,DRV_XANH_0038,2026-01-09T12:20:00,2026-01-09T12:39:00,8,20.921,82255.0,True,27373.0,109628.0,20.992436,105.782791,VF_5_TAXI,3
XANH_TRIP_6534,VF8VNF_0038,DRV_XANH_0038,2026-01-09T12:44:00,2026-01-09T13:03:00,8,15.45,104104.0,True,31095.0,135199.0,21.01384,105.880619,VF_5_TAXI,4
XANH_TRIP_6535,VF8VNF_0038,DRV_XANH_0038,2026-01-09T14:33:00,2026-01-09T14:50:00,8,16.093,197592.0,True,7754.0,205346.0,21.009541,105.806197,VF_5_TAXI,5
XANH_TRIP_6536,VF8VNF_0038,DRV_XANH_0038,2026-01-09T14:55:00,2026-01-09T15:17:00,8,3.701,318069.0,True,28424.0,346493.0,21.082442,105.851308,VF_5_TAXI,6
XANH_TRIP_6537,VF8VNF_0038,DRV_XANH_0038,2026-01-09T15:47:00,2026-01-09T16:11:00,8,20.761,290129.0,True,70441.0,360570.0,21.018985,105.880223,VF_5_TAXI,7
XANH_TRIP_6538,VF8VNF_0038,DRV_XANH_0038,2026-01-09T16:25:00,2026-01-09T16:40:00,8,16.093,47610.0,True,45600.0,93210.0,21.078933,105.845825,VF_5_TAXI,8
XANH_TRIP_6539,VF8VNF_0038,DRV_XANH_0038,2026-01-10T06:00:00,2026-01-10T06:19:00,9,17.381,49901.0,True,95547.0,145448.0,21.021877,105.816107,VF_5_TAXI,0
XANH_TRIP_6540,VF8VNF_0038,DRV_XANH_0038,2026-01-10T06:37:00,2026-01-10T07:01:00,9,8.69,431114.0,True,61000.0,492114.0,20.971405,105.784625,VF_5_TAXI,1
XANH_TRIP_6541,VF8VNF_0038,DRV_XANH_0038,2026-01-10T07:06:00,2026-01-10T07:27:00,9,21.404,75550.0,True,44007.0,119557.0,20.957616,105.789897,VF_5_TAXI,2
XANH_TRIP_6542,VF8VNF_0038,DRV_XANH_0038,2026-01-10T07:40:00,2026-01-10T07:55:00,9,16.737,132156.0,True,38010.0,170166.0,21.091198,105.801275,VF_5_TAXI,3
XANH_TRIP_6543,VF8VNF_0038,DRV_XANH_0038,2026-01-10T08:12:00,2026-01-10T08:28:00,9,5.472,558185.0,True,200000.0,758185.0,21.013263,105.891735,VF_5_TAXI,4
XANH_TRIP_6544,VF8VNF_0038,DRV_XANH_0038,2026-01-10T08:33:00,2026-01-10T08:49:00,9,9.978,133162.0,True,24153.0,157315.0,21.098987,105.786292,VF_5_TAXI,5
XANH_TRIP_6545,VF8VNF_0038,DRV_XANH_0038,2026-01-10T13:02:00,2026-01-10T13:26:00,9,0.966,269230.0,True,45572.0,314802.0,21.077611,105.894062,VF_5_TAXI,6
XANH_TRIP_6546,VF8VNF_0038,DRV_XANH_0038,2026-01-10T14:22:00,2026-01-10T14:38:00,9,31.865,370037.0,True,13792.0,383829.0,20.953544,105.866011,VF_5_TAXI,7
XANH_TRIP_6547,VF8VNF_0038,DRV_XANH_0038,2026-01-10T15:03:00,2026-01-10T15:28:00,9,13.679,271968.0,True,155735.0,427703.0,20.964579,105.799686,VF_5_TAXI,8
XANH_TRIP_6548,VF8VNF_0038,DRV_XANH_0038,2026-01-10T15:33:00,2026-01-10T15:53:00,9,9.173,279232.0,True,90789.0,370021.0,21.043992,105.797965,VF_5_TAXI,9
XANH_TRIP_6549,VF8VNF_0038,DRV_XANH_0038,2026-01-10T16:23:00,2026-01-10T16:40:00,9,12.714,444190.0,True,82024.0,526214.0,21.043871,105.792794,VF_5_TAXI,10
XANH_TRIP_6550,VF8VNF_0038,DRV_XANH_0038,2026-01-10T16:45:00,2026-01-10T17:07:00,9,11.909,440893.0,True,111972.0,552865.0,21.029591,105.76186,VF_5_TAXI,11
XANH_TRIP_6551,VF8VNF_0038,DRV_XANH_0038,2026-01-10T17:12:00,2026-01-10T17:33:00,9,28.807,480233.0,True,21874.0,502107.0,20.999541,105.868358,VF_5_TAXI,12
XANH_TRIP_6552,VF8VNF_0038,DRV_XANH_0038,2026-01-10T17:49:00,2026-01-10T18:00:00,9,18.668,145512.0,True,20559.0,166071.0,20.974018,105.848031,VF_5_TAXI,13
XANH_TRIP_6553,VF8VNF_0038,DRV_XANH_0038,2026-01-11T06:00:00,2026-01-11T06:20:00,10,27.359,454193.0,True,26041.0,480234.0,21.095312,105.813697,VF_5_TAXI,0
XANH_TRIP_6554,VF8VNF_0038,DRV_XANH_0038,2026-01-11T06:25:00,2026-01-11T06:49:00,10,6.759,158029.0,True,18952.0,176981.0,20.996907,105.860461,VF_5_TAXI,1
XANH_TRIP_6555,VF8VNF_0038,DRV_XANH_0038,2026-01-11T06:59:00,2026-01-11T07:24:00,10,3.219,346009.0,True,15506.0,361515.0,20.977189,105.797997,VF_5_TAXI,2
XANH_TRIP_6556,VF8VNF_0038,DRV_XANH_0038,2026-01-11T07:42:00,2026-01-11T08:03:00,10,31.543,531084.0,True,63551.0,594635.0,21.077826,105.823575,VF_5_TAXI,3
XANH_TRIP_6557,VF8VNF_0038,DRV_XANH_0038,2026-01-11T08:17:00,2026-01-11T08:36:00,10,11.587,465313.0,True,52954.0,518267.0,21.025745,105.815612,VF_5_TAXI,4
XANH_TRIP_6558,VF8VNF_0038,DRV_XANH_0038,2026-01-11T08:45:00,2026-01-11T09:00:00,10,23.496,456372.0,True,48350.0,504722.0,20.953288,105.820281,VF_5_TAXI,5
XANH_TRIP_6559,VF8VNF_0038,DRV_XANH_0038,2026-01-11T09:22:00,2026-01-11T09:43:00,10,22.048,279512.0,True,46482.0,325994.0,21.021114,105.766432,VF_5_TAXI,6
XANH_TRIP_6560,VF8VNF_0038,DRV_XANH_0038,2026-01-11T09:48:00,2026-01-11T10:05:00,10,27.842,440502.0,True,12925.0,453427.0,21.02721,105.778966,VF_5_TAXI,7
XANH_TRIP_6561,VF8VNF_0038,DRV_XANH_0038,2026-01-11T10:15:00,2026-01-11T10:31:00,10,2.414,218379.0,True,13245.0,231624.0,21.0902,105.854691,VF_5_TAXI,8
XANH_TRIP_6562,VF8VNF_0038,DRV_XANH_0038,2026-01-11T10:48:00,2026-01-11T11:08:00,10,7.564,313487.0,True,51095.0,364582.0,20.987042,105.750945,VF_5_TAXI,9
XANH_TRIP_6563,VF8VNF_0038,DRV_XANH_0038,2026-01-11T11:21:00,2026-01-11T11:38:00,10,8.69,235478.0,True,12999.0,248477.0,21.079948,105.884622,VF_5_TAXI,10
XANH_TRIP_6564,VF8VNF_0038,DRV_XANH_0038,2026-01-12T06:00:00,2026-01-12T06:20:00,11,28.646,454081.0,True,30442.0,484523.0,21.052944,105.782835,VF_5_TAXI,0
XANH_TRIP_6565,VF8VNF_0038,DRV_XANH_0038,2026-01-12T06:37:00,2026-01-12T06:52:00,11,22.531,398871.0,True,45404.0,444275.0,21.026444,105.868001,VF_5_TAXI,1
XANH_TRIP_6566,VF8VNF_0038,DRV_XANH_0038,2026-01-12T07:27:00,2026-01-12T07:49:00,11,8.047,368529.0,True,16822.0,385351.0,21.03819,105.756857,VF_5_TAXI,2
XANH_TRIP_6567,VF8VNF_0038,DRV_XANH_0038,2026-01-12T07:54:00,2026-01-12T08:10:00,11,26.393,91420.0,True,51217.0,142637.0,21.041278,105.848006,VF_5_TAXI,3
XANH_TRIP_6568,VF8VNF_0038,DRV_XANH_0038,2026-01-12T08:15:00,2026-01-12T08:36:00,11,25.75,225979.0,True,17786.0,243765.0,21.076571,105.803706,VF_5_TAXI,4
XANH_TRIP_6569,VF8VNF_0038,DRV_XANH_0038,2026-01-12T08:55:00,2026-01-12T09:19:00,11,13.679,228437.0,True,40424.0,268861.0,20.977742,105.89895,VF_5_TAXI,5
XANH_TRIP_6570,VF8VNF_0038,DRV_XANH_0038,2026-01-12T09:29:00,2026-01-12T09:52:00,11,21.565,116063.0,True,87712.0,203775.0,21.006497,105.879686,VF_5_TAXI,6
XANH_TRIP_6571,VF8VNF_0038,DRV_XANH_0038,2026-01-12T09:57:00,2026-01-12T10:16:00,11,22.209,310190.0,True,116833.0,427023.0,21.005017,105.810993,VF_5_TAXI,7
XANH_TRIP_6572,VF8VNF_0038,DRV_XANH_0038,2026-01-12T10:33:00,2026-01-12T10:57:00,11,18.507,260457.0,True,50484.0,310941.0,21.022698,105.774798,VF_5_TAXI,8
XANH_TRIP_6573,VF8VNF_0038,DRV_XANH_0038,2026-01-12T11:06:00,2026-01-12T11:21:00,11,14.162,166690.0,True,23723.0,190413.0,21.02717,105.824283,VF_5_TAXI,9
XANH_TRIP_6574,VF8VNF_0038,DRV_XANH_0038,2026-01-13T06:00:00,2026-01-13T06:20:00,12,4.184,108854.0,True,19773.0,128627.0,21.086973,105.802744,VF_5_TAXI,0
XANH_TRIP_6575,VF8VNF_0038,DRV_XANH_0038,2026-01-13T06:41:00,2026-01-13T07:03:00,12,5.15,135956.0,True,93029.0,228985.0,21.033325,105.785116,VF_5_TAXI,1
XANH_TRIP_6576,VF8VNF_0038,DRV_XANH_0038,2026-01-13T07:16:00,2026-01-13T07:41:00,12,2.736,104216.0,True,50256.0,154472.0,20.988699,105.867549,VF_5_TAXI,2
XANH_TRIP_6577,VF8VNF_0038,DRV_XANH_0038,2026-01-13T08:32:00,2026-01-13T08:52:00,12,5.311,220838.0,True,54058.0,274896.0,21.029408,105.801742,VF_5_TAXI,3
XANH_TRIP_6578,VF8VNF_0038,DRV_XANH_0038,2026-01-13T09:56:00,2026-01-13T10:21:00,12,31.382,538571.0,True,143860.0,682431.0,21.006316,105.750065,VF_5_TAXI,4
XANH_TRIP_6579,VF8VNF_0038,DRV_XANH_0038,2026-01-13T10:26:00,2026-01-13T10:46:00,12,7.242,455701.0,True,26953.0,482654.0,21.061867,105.899745,VF_5_TAXI,5
XANH_TRIP_6580,VF8VNF_0038,DRV_XANH_0038,2026-01-14T06:00:00,2026-01-14T06:18:00,13,6.92,180660.0,True,20489.0,201149.0,20.998848,105.88624,VF_5_TAXI,0
XANH_TRIP_6581,VF8VNF_0038,DRV_XANH_0038,2026-01-14T06:31:00,2026-01-14T06:48:00,13,29.129,189936.0,True,34049.0,223985.0,21.040228,105.88565,VF_5_TAXI,1
XANH_TRIP_6582,VF8VNF_0038,DRV_XANH_0038,2026-01-14T07:11:00,2026-01-14T07:36:00,13,2.897,346177.0,True,23730.0,369907.0,21.076961,105.84397,VF_5_TAXI,2
XANH_TRIP_6583,VF8VNF_0038,DRV_XANH_0038,2026-01-14T08:43:00,2026-01-14T08:58:00,13,21.082,497556.0,True,111934.0,609490.0,21.08487,105.844926,VF_5_TAXI,3
XANH_TRIP_6584,VF8VNF_0038,DRV_XANH_0038,2026-01-14T09:19:00,2026-01-14T09:44:00,13,23.657,413512.0,True,13627.0,427139.0,20.962843,105.874426,VF_5_TAXI,4
XANH_TRIP_6585,VF8VNF_0038,DRV_XANH_0038,2026-01-14T09:57:00,2026-01-14T10:22:00,13,20.439,108631.0,True,73113.0,181744.0,20.969957,105.793521,VF_5_TAXI,5
XANH_TRIP_6586,VF8VNF_0038,DRV_XANH_0038,2026-01-14T10:33:00,2026-01-14T10:57:00,13,18.99,186527.0,True,43428.0,229955.0,21.006217,105.813331,VF_5_TAXI,6
XANH_TRIP_6587,VF8VNF_0038,DRV_XANH_0038,2026-01-14T11:12:00,2026-01-14T11:36:00,13,30.578,397921.0,True,26458.0,424379.0,21.05233,105.779538,VF_5_TAXI,7
XANH_TRIP_6588,VF8VNF_0038,DRV_XANH_0038,2026-01-14T11:41:00,2026-01-14T12:03:00,13,32.026,398871.0,True,40626.0,439497.0,20.973508,105.865734,VF_5_TAXI,8
XANH_TRIP_6589,VF8VNF_0038,DRV_XANH_0038,2026-01-14T12:20:00,2026-01-14T12:45:00,13,15.611,234025.0,True,43121.0,277146.0,21.053025,105.835258,VF_5_TAXI,9
XANH_TRIP_6590,VF8VNF_0038,DRV_XANH_0038,2026-01-15T06:00:00,2026-01-15T06:24:00,14,14.967,551200.0,True,198539.0,749739.0,21.083968,105.769532,VF_5_TAXI,0
XANH_TRIP_6591,VF8VNF_0038,DRV_XANH_0038,2026-01-15T07:11:00,2026-01-15T07:27:00,14,27.52,128636.0,True,107595.0,236231.0,20.998672,105.890755,VF_5_TAXI,1
XANH_TRIP_6592,VF8VNF_0038,DRV_XANH_0038,2026-01-15T07:57:00,2026-01-15T08:22:00,14,10.622,106284.0,True,31575.0,137859.0,21.068791,105.792885,VF_5_TAXI,2
XANH_TRIP_6593,VF8VNF_0038,DRV_XANH_0038,2026-01-15T11:40:00,2026-01-15T12:01:00,14,25.267,94772.0,True,36015.0,130787.0,21.038109,105.874307,VF_5_TAXI,3
XANH_TRIP_6594,VF8VNF_0038,DRV_XANH_0038,2026-01-15T12:48:00,2026-01-15T13:06:00,14,26.554,303987.0,True,37016.0,341003.0,20.969999,105.88154,VF_5_TAXI,4
XANH_TRIP_6595,VF8VNF_0038,DRV_XANH_0038,2026-01-15T13:11:00,2026-01-15T13:32:00,14,7.081,348803.0,True,31125.0,379928.0,21.094231,105.809269,VF_5_TAXI,5
XANH_TRIP_6596,VF8VNF_0038,DRV_XANH_0038,2026-01-15T13:49:00,2026-01-15T14:12:00,14,23.335,474812.0,True,56234.0,531046.0,21.084436,105.889874,VF_5_TAXI,6
XANH_TRIP_6597,VF8VNF_0038,DRV_XANH_0038,2026-01-15T14:17:00,2026-01-15T14:35:00,14,5.955,322483.0,True,39999.0,362482.0,21.03874,105.804334,VF_5_TAXI,7
XANH_TRIP_6598,VF8VNF_0038,DRV_XANH_0038,2026-01-15T14:55:00,2026-01-15T15:18:00,14,28.646,84714.0,True,83323.0,168037.0,21.014408,105.801318,VF_5_TAXI,8
XANH_TRIP_6599,VF8VNF_0038,DRV_XANH_0038,2026-01-15T15:27:00,2026-01-15T15:44:00,14,8.208,266715.0,True,5612.0,272327.0,20.998212,105.782233,VF_5_TAXI,9
XANH_TRIP_6600,VF8VNF_0038,DRV_XANH_0038,2026-01-15T16:23:00,2026-01-15T16:41:00,14,3.862,397866.0,True,170280.0,568146.0,21.034342,105.80838,VF_5_TAXI,10
XANH_TRIP_6601,VF8VNF_0038,DRV_XANH_0038,2026-01-15T17:08:00,2026-01-15T17:28:00,14,14.967,222347.0,True,26655.0,249002.0,21.096177,105.757524,VF_5_TAXI,11
XANH_TRIP_6602,VF8VNF_0039,DRV_XANH_0039,2026-01-01T06:00:00,2026-01-01T06:18:00,0,14.484,501970.0,True,46907.0,548877.0,20.962986,105.868922,VF_5_TAXI,0
XANH_TRIP_6603,VF8VNF_0039,DRV_XANH_0039,2026-01-01T06:27:00,2026-01-01T06:51:00,0,2.897,45877.0,True,50299.0,96176.0,21.038166,105.796242,VF_5_TAXI,1
XANH_TRIP_6604,VF8VNF_0039,DRV_XANH_0039,2026-01-01T07:03:00,2026-01-01T07:24:00,0,15.933,463580.0,True,17881.0,481461.0,21.046554,105.75289,VF_5_TAXI,2
XANH_TRIP_6605,VF8VNF_0039,DRV_XANH_0039,2026-01-01T07:41:00,2026-01-01T07:58:00,0,31.543,254645.0,True,58180.0,312825.0,20.951916,105.85881,VF_5_TAXI,3
XANH_TRIP_6606,VF8VNF_0039,DRV_XANH_0039,2026-01-01T08:03:00,2026-01-01T08:21:00,0,9.656,70912.0,True,77700.0,148612.0,21.094134,105.825471,VF_5_TAXI,4
XANH_TRIP_6607,VF8VNF_0039,DRV_XANH_0039,2026-01-01T08:26:00,2026-01-01T08:49:00,0,16.415,276438.0,True,82558.0,358996.0,20.977044,105.753186,VF_5_TAXI,5
XANH_TRIP_6608,VF8VNF_0039,DRV_XANH_0039,2026-01-01T09:08:00,2026-01-01T09:24:00,0,24.14,237658.0,True,25427.0,263085.0,21.021267,105.848453,VF_5_TAXI,6
XANH_TRIP_6609,VF8VNF_0039,DRV_XANH_0039,2026-01-01T09:35:00,2026-01-01T09:58:00,0,24.945,386243.0,True,20144.0,406387.0,21.01597,105.783313,VF_5_TAXI,7
XANH_TRIP_6610,VF8VNF_0039,DRV_XANH_0039,2026-01-01T10:03:00,2026-01-01T10:24:00,0,19.795,497276.0,True,22352.0,519628.0,20.993927,105.788172,VF_5_TAXI,8
XANH_TRIP_6611,VF8VNF_0039,DRV_XANH_0039,2026-01-01T10:29:00,2026-01-01T10:49:00,0,28.003,419156.0,True,14397.0,433553.0,20.968596,105.879907,VF_5_TAXI,9
