event_id,timestamp,source_system,actor_user_id,session_id,operation,object_type,object_name,trip_id,vehicle_vin,rows_affected,success,client_app,ip_class
DBE_000326,2026-01-01T13:39:51,POSTGRES_DEMO,USR_0013,SES-57147,SELECT,TABLE,customers,XANH_TRIP_7019,VF8VNF_0028,2246,true,Airflow,UNKNOWN
DBE_000327,2026-01-03T23:12:14,POSTGRES_DEMO,USR_0054,SES-12581,SELECT,TABLE,customers,XANH_TRIP_2173,VF8VNF_0013,2580,true,psql,CORP_NET
DBE_000328,2026-01-02T22:32:13,POSTGRES_DEMO,USR_0032,SES-95340,REVOKE,TABLE,customers,,,16,true,Metabase,UNKNOWN
DBE_000329,2026-01-09T15:39:02,POSTGRES_DEMO,USR_0048,SES-60335,SELECT,TABLE,customers,XANH_TRIP_1966,VF8VNF_0047,670,true,DBeaver,UNKNOWN
DBE_000330,2026-01-14T03:31:43,POSTGRES_DEMO,USR_0054,SES-62122,REVOKE,TABLE,customers,,,50,true,DBeaver,UNKNOWN
DBE_000331,2026-01-14T09:22:59,POSTGRES_DEMO,USR_0020,SES-86391,UPDATE,TABLE,customers,XANH_TRIP_8693,VF8VNF_0041,20,true,Metabase,CORP_NET
DBE_000332,2026-01-03T00:23:52,POSTGRES_DEMO,USR_0019,SES-92080,UPDATE,TABLE,drivers,XANH_TRIP_7197,,15,true,DBeaver,CORP_NET
DBE_000333,2026-01-01T11:19:26,POSTGRES_DEMO,USR_0008,SES-56443,GRANT,TABLE,customers,,,9,true,Airflow,CORP_NET
DBE_000334,2026-01-13T12:17:07,POSTGRES_DEMO,USR_0023,SES-67894,EXPORT,TABLE,drivers,XANH_TRIP_4538,VF8VNF_0003,319,true,DBeaver,CORP_NET
DBE_000335,2026-01-04T08:38:11,POSTGRES_DEMO,USR_0040,SES-36897,SELECT,TABLE,drivers,XANH_TRIP_6600,,2490,true,Metabase,VPN
DBE_000336,2026-01-12T12:47:53,POSTGRES_DEMO,USR_0015,SES-73584,UPDATE,TABLE,trips,XANH_TRIP_3033,VF8VNF_0050,33,true,DBeaver,CORP_NET
DBE_000337,2026-01-09T23:27:17,POSTGRES_DEMO,USR_0011,SES-22974,GRANT,TABLE,customers,,,31,true,DataTrustOS,UNKNOWN
DBE_000338,2026-01-09T00:34:15,POSTGRES_DEMO,USR_0021,SES-69652,EXPORT,TABLE,user_privileges,XANH_TRIP_0154,VF8VNF_0019,1726,true,Metabase,VPN
DBE_000339,2026-01-15T15:24:46,POSTGRES_DEMO,USR_0045,SES-91096,EXPORT,TABLE,trips,XANH_TRIP_5206,,1238,true,DataTrustOS,VPN
DBE_000340,2026-01-01T18:19:19,POSTGRES_DEMO,USR_0006,SES-84962,UPDATE,TABLE,drivers,XANH_TRIP_3007,VF8VNF_0056,28,true,DataTrustOS,UNKNOWN
DBE_000341,2026-01-02T23:59:33,POSTGRES_DEMO,USR_0001,SES-53152,SELECT,TABLE,customers,XANH_TRIP_4232,,597,true,DBeaver,UNKNOWN
DBE_000342,2026-01-13T14:02:18,POSTGRES_DEMO,USR_0007,SES-86802,GRANT,TABLE,drivers,,,14,true,DataTrustOS,VPN
DBE_000343,2026-01-01T20:54:49,POSTGRES_DEMO,USR_0057,SES-77207,GRANT,TABLE,drivers,,,23,true,DBeaver,CORP_NET
DBE_000344,2026-01-06T12:29:29,POSTGRES_DEMO,USR_0051,SES-11121,SELECT,TABLE,drivers,XANH_TRIP_2973,,485,true,DataTrustOS,CORP_NET
DBE_000345,2026-01-07T10:29:00,POSTGRES_DEMO,USR_0046,SES-24897,GRANT,TABLE,customers,,,49,true,DataTrustOS,CORP_NET
DBE_000346,2026-01-04T16:57:59,POSTGRES_DEMO,USR_0052,SES-44315,GRANT,TABLE,trips,,,40,true,DataTrustOS,VPN
DBE_000347,2026-01-12T11:31:13,POSTGRES_DEMO,USR_0021,SES-78679,SELECT,TABLE,user_privileges,XANH_TRIP_10054,,3173,true,Airflow,UNKNOWN
DBE_000348,2026-01-06T21:47:08,POSTGRES_DEMO,USR_0006,SES-97730,GRANT,TABLE,drivers,,,21,true,Airflow,CORP_NET
DBE_000349,2026-01-15T05:42:03,POSTGRES_DEMO,USR_0019,SES-29294,SELECT,TABLE,trips,XANH_TRIP_8010,VF8VNF_0059,4987,true,DataTrustOS,UNKNOWN
DBE_000350,2026-01-06T09:48:36,POSTGRES_DEMO,USR_0023,SES-17763,UPDATE,TABLE,drivers,XANH_TRIP_4525,,20,true,Airflow,VPN
DBE_000351,2026-01-02T20:33:46,POSTGRES_DEMO,USR_0001,SES-30003,GRANT,TABLE,user_privileges,,,32,true,DataTrustOS,UNKNOWN
DBE_000352,2026-01-10T16:17:56,POSTGRES_DEMO,USR_0033,SES-23628,SELECT,TABLE,customers,,,4138,true,Metabase,UNKNOWN
DBE_000353,2026-01-02T02:15:35,POSTGRES_DEMO,USR_0019,SES-90464,SELECT,TABLE,customers,XANH_TRIP_9834,,3285,true,psql,VPN
DBE_000354,2026-01-10T09:08:52,POSTGRES_DEMO,USR_0055,SES-31764,SELECT,TABLE,trips,XANH_TRIP_3023,,2763,true,DataTrustOS,VPN
DBE_000355,2026-01-10T01:52:51,POSTGRES_DEMO,USR_0021,SES-19324,SELECT,TABLE,user_privileges,XANH_TRIP_2728,,4351,true,DataTrustOS,VPN
DBE_000356,2026-01-12T00:59:22,POSTGRES_DEMO,USR_0056,SES-71950,REVOKE,TABLE,customers,,,20,true,DataTrustOS,UNKNOWN
DBE_000357,2026-01-13T08:48:13,POSTGRES_DEMO,USR_0022,SES-72903,EXPORT,TABLE,user_privileges,XANH_TRIP_9372,VF8VNF_0021,2015,false,Metabase,VPN
DBE_000358,2026-01-08T06:49:01,POSTGRES_DEMO,USR_0022,SES-21872,GRANT,TABLE,customers,,,50,true,DBeaver,VPN
DBE_000359,2026-01-12T17:24:58,POSTGRES_DEMO,USR_0008,SES-93792,SELECT,TABLE,drivers,,,1721,true,Metabase,CORP_NET
DBE_000360,2026-01-04T05:41:55,POSTGRES_DEMO,USR_0021,SES-55706,EXPORT,TABLE,trips,XANH_TRIP_7743,VF8VNF_0029,1218,true,DBeaver,CORP_NET
DBE_000361,2026-01-10T09:07:33,POSTGRES_DEMO,USR_0041,SES-94267,EXPORT,TABLE,user_privileges,XANH_TRIP_7116,,3894,true,DBeaver,VPN
DBE_000362,2026-01-15T02:15:57,POSTGRES_DEMO,USR_0003,SES-35267,SELECT,TABLE,trips,XANH_TRIP_0124,VF8VNF_0011,1960,true,Airflow,UNKNOWN
DBE_000363,2026-01-02T22:08:16,POSTGRES_DEMO,USR_0026,SES-20892,REVOKE,TABLE,trips,,,41,true,DataTrustOS,CORP_NET
DBE_000364,2026-01-11T06:03:10,POSTGRES_DEMO,USR_0036,SES-26678,SELECT,TABLE,trips,XANH_TRIP_4611,VF8VNF_0052,3149,true,psql,VPN
DBE_000365,2026-01-01T14:59:30,POSTGRES_DEMO,USR_0035,SES-66671,SELECT,TABLE,drivers,,,4588,true,DataTrustOS,UNKNOWN
DBE_000366,2026-01-15T09:57:32,POSTGRES_DEMO,USR_0007,SES-56995,SELECT,TABLE,customers,XANH_TRIP_0208,VF8VNF_0007,1823,true,DBeaver,CORP_NET
DBE_000367,2026-01-09T16:32:46,POSTGRES_DEMO,USR_0036,SES-99714,SELECT,TABLE,user_privileges,XANH_TRIP_5235,,1186,true,Metabase,UNKNOWN
DBE_000368,2026-01-13T21:20:52,POSTGRES_DEMO,USR_0037,SES-17768,SELECT,TABLE,user_privileges,XANH_TRIP_7043,VF8VNF_0024,557,true,DBeaver,UNKNOWN
DBE_000369,2026-01-08T13:58:39,POSTGRES_DEMO,USR_0038,SES-50826,UPDATE,TABLE,drivers,XANH_TRIP_9585,VF8VNF_0025,2,false,psql,VPN
DBE_000370,2026-01-05T18:49:41,POSTGRES_DEMO,USR_0021,SES-73974,UPDATE,TABLE,drivers,XANH_TRIP_8475,,39,true,Airflow,UNKNOWN
DBE_000371,2026-01-08T05:34:42,POSTGRES_DEMO,USR_0032,SES-34516,EXPORT,TABLE,trips,XANH_TRIP_7608,VF8VNF_0047,961,true,psql,VPN
DBE_000372,2026-01-04T10:01:00,POSTGRES_DEMO,USR_0004,SES-88774,EXPORT,TABLE,user_privileges,XANH_TRIP_5973,,3791,true,psql,VPN
DBE_000373,2026-01-08T04:10:50,POSTGRES_DEMO,USR_0003,SES-15741,GRANT,TABLE,drivers,,,13,true,psql,UNKNOWN
DBE_000374,2026-01-15T12:55:03,POSTGRES_DEMO,USR_0013,SES-11920,SELECT,TABLE,customers,XANH_TRIP_8505,,3579,true,Metabase,UNKNOWN
DBE_000375,2026-01-05T02:00:20,POSTGRES_DEMO,USR_0035,SES-96717,REVOKE,TABLE,drivers,,,22,true,DBeaver,UNKNOWN
DBE_000376,2026-01-06T21:25:54,POSTGRES_DEMO,USR_0020,SES-69099,SELECT,TABLE,customers,XANH_TRIP_6593,VF8VNF_0029,489,true,Metabase,VPN
DBE_000377,2026-01-14T01:52:04,POSTGRES_DEMO,USR_0006,SES-93725,GRANT,TABLE,trips,,,20,true,DBeaver,VPN
DBE_000378,2026-01-11T11:52:00,POSTGRES_DEMO,USR_0012,SES-74526,SELECT,TABLE,drivers,XANH_TRIP_3832,VF8VNF_0006,3629,true,Metabase,CORP_NET
DBE_000379,2026-01-08T00:51:18,POSTGRES_DEMO,USR_0004,SES-37260,GRANT,TABLE,customers,,,42,true,DataTrustOS,VPN
DBE_000380,2026-01-12T08:40:12,POSTGRES_DEMO,USR_0024,SES-65963,EXPORT,TABLE,user_privileges,XANH_TRIP_4222,VF8VNF_0043,4087,true,Metabase,UNKNOWN
DBE_000381,2026-01-11T01:15:21,POSTGRES_DEMO,USR_0051,SES-86900,EXPORT,TABLE,drivers,,,4547,true,DataTrustOS,VPN
DBE_000382,2026-01-03T18:14:36,POSTGRES_DEMO,USR_0021,SES-14502,SELECT,TABLE,drivers,XANH_TRIP_9734,VF8VNF_0057,509,true,DBeaver,CORP_NET
DBE_000383,2026-01-01T13:56:39,POSTGRES_DEMO,USR_0025,SES-58110,GRANT,TABLE,customers,,,30,true,Airflow,VPN
DBE_000384,2026-01-01T18:00:52,POSTGRES_DEMO,USR_0059,SES-94745,SELECT,TABLE,trips,,,3271,true,DBeaver,CORP_NET
DBE_000385,2026-01-08T17:33:17,POSTGRES_DEMO,USR_0033,SES-96647,EXPORT,TABLE,customers,XANH_TRIP_1137,VF8VNF_0052,849,true,Airflow,CORP_NET
DBE_000386,2026-01-06T09:09:40,POSTGRES_DEMO,USR_0031,SES-68361,SELECT,TABLE,user_privileges,XANH_TRIP_3988,VF8VNF_0002,613,false,DBeaver,CORP_NET
DBE_000387,2026-01-10T00:25:03,POSTGRES_DEMO,USR_0016,SES-60042,EXPORT,TABLE,user_privileges,XANH_TRIP_5004,VF8VNF_0010,2810,true,Metabase,VPN
DBE_000388,2026-01-06T20:10:02,POSTGRES_DEMO,USR_0030,SES-29306,UPDATE,TABLE,drivers,,,21,true,DBeaver,VPN
DBE_000389,2026-01-07T17:29:35,POSTGRES_DEMO,USR_0023,SES-52700,EXPORT,TABLE,user_privileges,XANH_TRIP_10160,VF8VNF_0022,4829,true,psql,CORP_NET
DBE_000390,2026-01-09T10:48:18,POSTGRES_DEMO,USR_0024,SES-45721,SELECT,TABLE,drivers,,,2825,true,DataTrustOS,CORP_NET
DBE_000391,2026-01-10T18:57:27,POSTGRES_DEMO,USR_0022,SES-36340,SELECT,TABLE,user_privileges,XANH_TRIP_3247,,1165,true,DBeaver,CORP_NET
DBE_000392,2026-01-14T18:24:29,POSTGRES_DEMO,USR_0036,SES-44606,SELECT,TABLE,customers,XANH_TRIP_3533,VF8VNF_0021,1086,true,DataTrustOS,CORP_NET
DBE_000393,2026-01-04T17:37:44,POSTGRES_DEMO,USR_0049,SES-21709,REVOKE,TABLE,trips,,,24,true,Airflow,UNKNOWN
DBE_000394,2026-01-15T11:02:37,POSTGRES_DEMO,USR_0038,SES-34191,SELECT,TABLE,drivers,XANH_TRIP_7821,VF8VNF_0039,2590,true,Metabase,VPN
DBE_000395,2026-01-02T07:14:20,POSTGRES_DEMO,USR_0006,SES-80734,SELECT,TABLE,customers,,,2678,true,DBeaver,VPN
DBE_000396,2026-01-04T07:10:27,POSTGRES_DEMO,USR_0038,SES-73270,SELECT,TABLE,user_privileges,XANH_TRIP_1099,VF8VNF_0033,2028,true,Airflow,CORP_NET
DBE_000397,2026-01-04T08:42:57,POSTGRES_DEMO,USR_0034,SES-74457,GRANT,TABLE,trips,,,45,true,Airflow,UNKNOWN
DBE_000398,2026-01-11T15:43:51,POSTGRES_DEMO,USR_0051,SES-92430,SELECT,TABLE,trips,XANH_TRIP_4479,VF8VNF_0053,2690,true,Airflow,UNKNOWN
DBE_000399,2026-01-08T04:24:01,POSTGRES_DEMO,USR_0028,SES-49749,REVOKE,TABLE,drivers,,,7,true,psql,CORP_NET
DBE_000400,2026-01-13T18:53:19,POSTGRES_DEMO,USR_0041,SES-93022,REVOKE,TABLE,customers,,,49,true,psql,UNKNOWN
DBE_000401,2026-01-06T18:57:14,POSTGRES_DEMO,USR_0045,SES-30298,SELECT,TABLE,trips,XANH_TRIP_6001,VF8VNF_0035,2352,true,DataTrustOS,CORP_NET
DBE_000402,2026-01-07T10:59:28,POSTGRES_DEMO,USR_0041,SES-14912,SELECT,TABLE,drivers,XANH_TRIP_1223,VF8VNF_0001,1126,true,Airflow,UNKNOWN
DBE_000403,2026-01-10T17:50:57,POSTGRES_DEMO,USR_0049,SES-57108,REVOKE,TABLE,customers,,,27,true,DBeaver,CORP_NET
DBE_000404,2026-01-06T21:03:15,POSTGRES_DEMO,USR_0020,SES-40359,GRANT,TABLE,drivers,,,32,true,Metabase,VPN
DBE_000405,2026-01-04T12:07:39,POSTGRES_DEMO,USR_0020,SES-73995,GRANT,TABLE,user_privileges,,,46,true,DataTrustOS,VPN
DBE_000406,2026-01-04T08:47:33,POSTGRES_DEMO,USR_0007,SES-59621,UPDATE,TABLE,drivers,,,28,true,Metabase,CORP_NET
DBE_000407,2026-01-05T04:29:31,POSTGRES_DEMO,USR_0008,SES-59455,SELECT,TABLE,user_privileges,XANH_TRIP_9620,VF8VNF_0008,3963,true,psql,VPN
DBE_000408,2026-01-03T13:12:15,POSTGRES_DEMO,USR_0012,SES-26081,REVOKE,TABLE,drivers,,,49,true,psql,UNKNOWN
DBE_000409,2026-01-15T09:07:04,POSTGRES_DEMO,USR_0030,SES-72091,SELECT,TABLE,customers,XANH_TRIP_5072,VF8VNF_0019,4421,true,DBeaver,CORP_NET
DBE_000410,2026-01-09T07:47:08,POSTGRES_DEMO,USR_0051,SES-70942,SELECT,TABLE,user_privileges,XANH_TRIP_4843,,940,true,DBeaver,UNKNOWN
DBE_000411,2026-01-15T08:43:13,POSTGRES_DEMO,USR_0003,SES-90735,SELECT,TABLE,user_privileges,XANH_TRIP_2789,VF8VNF_0042,4451,true,DBeaver,CORP_NET
DBE_000412,2026-01-12T08:54:32,POSTGRES_DEMO,USR_0059,SES-45000,EXPORT,TABLE,trips,XANH_TRIP_10256,VF8VNF_0038,1963,true,Airflow,VPN
DBE_000413,2026-01-06T08:59:03,POSTGRES_DEMO,USR_0029,SES-80697,GRANT,TABLE,customers,,,4,true,Metabase,CORP_NET
DBE_000414,2026-01-15T06:20:40,POSTGRES_DEMO,USR_0048,SES-36768,UPDATE,TABLE,drivers,,,8,true,Airflow,VPN
DBE_000415,2026-01-02T21:31:34,POSTGRES_DEMO,USR_0013,SES-95961,SELECT,TABLE,trips,XANH_TRIP_5564,,3621,true,DataTrustOS,UNKNOWN
DBE_000416,2026-01-06T14:13:47,POSTGRES_DEMO,USR_0053,SES-54285,UPDATE,TABLE,customers,,,30,true,Airflow,UNKNOWN
DBE_000417,2026-01-08T04:22:30,POSTGRES_DEMO,USR_0029,SES-83812,GRANT,TABLE,trips,,,21,true,Airflow,VPN
DBE_000418,2026-01-08T15:04:06,POSTGRES_DEMO,USR_0015,SES-71453,SELECT,TABLE,drivers,,,3618,true,DBeaver,UNKNOWN
DBE_000419,2026-01-14T10:49:26,POSTGRES_DEMO,USR_0035,SES-23931,EXPORT,TABLE,user_privileges,XANH_TRIP_9442,VF8VNF_0027,1417,false,Airflow,UNKNOWN
DBE_000420,2026-01-11T02:33:27,POSTGRES_DEMO,USR_0057,SES-44846,UPDATE,TABLE,drivers,XANH_TRIP_0778,VF8VNF_0043,45,true,Airflow,VPN
DBE_000421,2026-01-03T04:32:05,POSTGRES_DEMO,USR_0012,SES-21679,SELECT,TABLE,drivers,XANH_TRIP_1737,,2370,true,psql,CORP_NET
DBE_000422,2026-01-12T12:58:20,POSTGRES_DEMO,USR_0042,SES-89643,SELECT,TABLE,user_privileges,XANH_TRIP_3524,,1713,true,DataTrustOS,CORP_NET
DBE_000423,2026-01-13T04:26:30,POSTGRES_DEMO,USR_0055,SES-77400,UPDATE,TABLE,trips,XANH_TRIP_4977,,41,false,DataTrustOS,VPN
DBE_000424,2026-01-12T09:56:42,POSTGRES_DEMO,USR_0043,SES-55020,UPDATE,TABLE,user_privileges,XANH_TRIP_5133,VF8VNF_0037,26,true,DBeaver,CORP_NET
DBE_000425,2026-01-06T01:02:37,POSTGRES_DEMO,USR_0006,SES-59299,REVOKE,TABLE,drivers,,,12,true,Metabase,VPN
DBE_000426,2026-01-10T01:10:25,POSTGRES_DEMO,USR_0020,SES-36934,REVOKE,TABLE,trips,,,22,true,psql,VPN
DBE_000427,2026-01-10T23:15:44,POSTGRES_DEMO,USR_0040,SES-94694,SELECT,TABLE,drivers,XANH_TRIP_7754,,3002,true,DBeaver,UNKNOWN
DBE_000428,2026-01-07T23:27:58,POSTGRES_DEMO,USR_0007,SES-81635,REVOKE,TABLE,drivers,,,23,true,psql,UNKNOWN
DBE_000429,2026-01-08T03:11:24,POSTGRES_DEMO,USR_0051,SES-69951,EXPORT,TABLE,trips,,,4536,true,DataTrustOS,UNKNOWN
DBE_000430,2026-01-07T14:13:43,POSTGRES_DEMO,USR_0012,SES-81158,REVOKE,TABLE,customers,,,39,true,psql,UNKNOWN
DBE_000431,2026-01-04T01:57:35,POSTGRES_DEMO,USR_0048,SES-63968,GRANT,TABLE,customers,,,25,true,Metabase,VPN
DBE_000432,2026-01-11T14:15:19,POSTGRES_DEMO,USR_0032,SES-41451,SELECT,TABLE,user_privileges,XANH_TRIP_2102,,2987,true,DBeaver,UNKNOWN
DBE_000433,2026-01-14T05:42:20,POSTGRES_DEMO,USR_0025,SES-12486,SELECT,TABLE,drivers,,,1344,true,Metabase,CORP_NET
DBE_000434,2026-01-09T02:33:49,POSTGRES_DEMO,USR_0021,SES-90520,SELECT,TABLE,drivers,,,3741,true,Airflow,VPN
DBE_000435,2026-01-04T21:09:17,POSTGRES_DEMO,USR_0051,SES-89489,GRANT,TABLE,customers,,,44,true,DataTrustOS,VPN
DBE_000436,2026-01-11T22:00:22,POSTGRES_DEMO,USR_0043,SES-27181,SELECT,TABLE,user_privileges,XANH_TRIP_8473,,3176,true,DataTrustOS,CORP_NET
DBE_000437,2026-01-09T15:56:56,POSTGRES_DEMO,USR_0007,SES-12604,EXPORT,TABLE,user_privileges,,,2974,true,DataTrustOS,VPN
DBE_000438,2026-01-08T02:24:43,POSTGRES_DEMO,USR_0055,SES-31742,REVOKE,TABLE,customers,,,11,true,Airflow,UNKNOWN
DBE_000439,2026-01-06T04:59:38,POSTGRES_DEMO,USR_0051,SES-68360,EXPORT,TABLE,drivers,,,3076,true,psql,VPN
DBE_000440,2026-01-02T16:12:50,POSTGRES_DEMO,USR_0046,SES-26854,SELECT,TABLE,trips,,,3241,true,DBeaver,UNKNOWN
DBE_000441,2026-01-15T02:46:41,POSTGRES_DEMO,USR_0001,SES-70129,GRANT,TABLE,user_privileges,,,37,true,DataTrustOS,UNKNOWN
DBE_000442,2026-01-12T21:07:30,POSTGRES_DEMO,USR_0039,SES-32914,GRANT,TABLE,drivers,,,39,true,Airflow,CORP_NET
DBE_000443,2026-01-07T06:58:49,POSTGRES_DEMO,USR_0014,SES-32317,SELECT,TABLE,trips,XANH_TRIP_3371,,4694,true,Metabase,VPN
DBE_000444,2026-01-08T11:15:11,POSTGRES_DEMO,USR_0024,SES-38117,EXPORT,TABLE,drivers,XANH_TRIP_6774,VF8VNF_0012,1402,true,psql,VPN
DBE_000445,2026-01-12T20:00:01,POSTGRES_DEMO,USR_0059,SES-52014,SELECT,TABLE,user_privileges,,,2383,true,DataTrustOS,UNKNOWN
DBE_000446,2026-01-02T21:00:43,POSTGRES_DEMO,USR_0033,SES-93614,EXPORT,TABLE,trips,,,17,true,DBeaver,UNKNOWN
DBE_000447,2026-01-12T15:21:18,POSTGRES_DEMO,USR_0055,SES-31796,GRANT,TABLE,drivers,,,35,true,Metabase,CORP_NET
DBE_000448,2026-01-09T09:56:12,POSTGRES_DEMO,USR_0053,SES-25526,UPDATE,TABLE,drivers,XANH_TRIP_7167,VF8VNF_0045,4,true,Metabase,CORP_NET
DBE_000449,2026-01-11T08:42:14,POSTGRES_DEMO,USR_0011,SES-64074,SELECT,TABLE,user_privileges,XANH_TRIP_8886,VF8VNF_0001,2022,true,Airflow,UNKNOWN
DBE_000450,2026-01-02T15:24:26,POSTGRES_DEMO,USR_0045,SES-41022,SELECT,TABLE,drivers,,,3342,true,Airflow,VPN
DBE_000451,2026-01-10T00:35:51,POSTGRES_DEMO,USR_0010,SES-13846,UPDATE,TABLE,user_privileges,XANH_TRIP_6818,VF8VNF_0037,2,true,psql,CORP_NET
DBE_000452,2026-01-11T17:55:01,POSTGRES_DEMO,USR_0022,SES-95047,REVOKE,TABLE,user_privileges,,,27,true,DBeaver,CORP_NET
DBE_000453,2026-01-14T03:55:50,POSTGRES_DEMO,USR_0001,SES-38046,REVOKE,TABLE,drivers,,,13,true,psql,VPN
DBE_000454,2026-01-03T00:53:19,POSTGRES_DEMO,USR_0037,SES-27945,SELECT,TABLE,customers,XANH_TRIP_2425,,2913,true,Metabase,VPN
DBE_000455,2026-01-03T03:07:30,POSTGRES_DEMO,USR_0024,SES-22868,SELECT,TABLE,customers,XANH_TRIP_8078,VF8VNF_0003,1105,true,DataTrustOS,CORP_NET
DBE_000456,2026-01-13T09:44:59,POSTGRES_DEMO,USR_0045,SES-53876,GRANT,TABLE,customers,,,36,true,DBeaver,CORP_NET
DBE_000457,2026-01-09T07:39:31,POSTGRES_DEMO,USR_0028,SES-60211,EXPORT,TABLE,user_privileges,XANH_TRIP_4021,VF8VNF_0048,4981,true,DataTrustOS,VPN
DBE_000458,2026-01-12T05:47:32,POSTGRES_DEMO,USR_0008,SES-20346,GRANT,TABLE,customers,,,6,true,psql,CORP_NET
DBE_000459,2026-01-11T11:57:49,POSTGRES_DEMO,USR_0053,SES-20859,UPDATE,TABLE,user_privileges,XANH_TRIP_3973,,20,true,psql,VPN
DBE_000460,2026-01-06T05:36:20,POSTGRES_DEMO,USR_0060,SES-34686,SELECT,TABLE,customers,,,1320,true,Metabase,VPN
DBE_000461,2026-01-02T09:32:54,POSTGRES_DEMO,USR_0046,SES-10959,SELECT,TABLE,customers,,,4931,true,Metabase,CORP_NET
DBE_000462,2026-01-03T01:18:13,POSTGRES_DEMO,USR_0011,SES-98564,SELECT,TABLE,user_privileges,,,952,true,Airflow,VPN
DBE_000463,2026-01-10T19:15:06,POSTGRES_DEMO,USR_0050,SES-21046,EXPORT,TABLE,trips,XANH_TRIP_1149,,1009,true,DBeaver,CORP_NET
DBE_000464,2026-01-03T21:10:40,POSTGRES_DEMO,USR_0001,SES-96695,SELECT,TABLE,customers,XANH_TRIP_5336,,3532,true,DBeaver,VPN
DBE_000465,2026-01-14T15:09:28,POSTGRES_DEMO,USR_0017,SES-10121,SELECT,TABLE,customers,XANH_TRIP_1047,VF8VNF_0033,536,true,DBeaver,CORP_NET
DBE_000466,2026-01-15T14:08:57,POSTGRES_DEMO,USR_0005,SES-77955,EXPORT,TABLE,customers,XANH_TRIP_5401,,1832,true,DataTrustOS,UNKNOWN
DBE_000467,2026-01-13T01:25:52,POSTGRES_DEMO,USR_0017,SES-59666,UPDATE,TABLE,customers,XANH_TRIP_3782,VF8VNF_0018,2,true,psql,CORP_NET
DBE_000468,2026-01-10T05:42:44,POSTGRES_DEMO,USR_0035,SES-93956,UPDATE,TABLE,user_privileges,XANH_TRIP_2800,,26,true,Airflow,VPN
DBE_000469,2026-01-03T13:30:55,POSTGRES_DEMO,USR_0015,SES-28733,EXPORT,TABLE,drivers,XANH_TRIP_2105,VF8VNF_0029,4940,true,DataTrustOS,CORP_NET
DBE_000470,2026-01-11T05:12:45,POSTGRES_DEMO,USR_0019,SES-36650,EXPORT,TABLE,drivers,XANH_TRIP_5003,VF8VNF_0033,1547,true,Metabase,CORP_NET
DBE_000471,2026-01-08T19:18:33,POSTGRES_DEMO,USR_0042,SES-56122,UPDATE,TABLE,customers,XANH_TRIP_6202,,9,true,Airflow,UNKNOWN
DBE_000472,2026-01-15T10:19:55,POSTGRES_DEMO,USR_0006,SES-75318,SELECT,TABLE,user_privileges,XANH_TRIP_8903,VF8VNF_0022,3436,true,psql,CORP_NET
DBE_000473,2026-01-04T15:13:36,POSTGRES_DEMO,USR_0036,SES-10916,SELECT,TABLE,drivers,XANH_TRIP_9260,VF8VNF_0055,2377,true,Metabase,UNKNOWN
DBE_000474,2026-01-12T16:33:45,POSTGRES_DEMO,USR_0059,SES-45479,SELECT,TABLE,trips,,,3749,true,Airflow,VPN
DBE_000475,2026-01-09T18:06:04,POSTGRES_DEMO,USR_0032,SES-36688,EXPORT,TABLE,user_privileges,XANH_TRIP_5080,VF8VNF_0017,1744,true,Metabase,UNKNOWN
DBE_000476,2026-01-02T08:01:07,POSTGRES_DEMO,USR_0045,SES-69000,SELECT,TABLE,trips,XANH_TRIP_6611,,2027,true,DataTrustOS,UNKNOWN
DBE_000477,2026-01-08T16:39:56,POSTGRES_DEMO,USR_0022,SES-21027,REVOKE,TABLE,trips,,,14,true,psql,VPN
DBE_000478,2026-01-04T17:42:35,POSTGRES_DEMO,USR_0053,SES-84961,REVOKE,TABLE,trips,,,5,true,Airflow,VPN
DBE_000479,2026-01-04T02:53:37,POSTGRES_DEMO,USR_0036,SES-98234,SELECT,TABLE,drivers,XANH_TRIP_7862,,4395,true,DataTrustOS,VPN
DBE_000480,2026-01-15T17:37:13,POSTGRES_DEMO,USR_0049,SES-41491,GRANT,TABLE,trips,,,21,true,Metabase,UNKNOWN
DBE_000481,2026-01-06T16:26:47,POSTGRES_DEMO,USR_0055,SES-27744,EXPORT,TABLE,customers,,,1587,true,Airflow,UNKNOWN
DBE_000482,2026-01-11T09:50:19,POSTGRES_DEMO,USR_0052,SES-29360,SELECT,TABLE,customers,XANH_TRIP_2775,,4931,false,DataTrustOS,UNKNOWN
DBE_000483,2026-01-05T07:42:25,POSTGRES_DEMO,USR_0025,SES-69674,UPDATE,TABLE,drivers,XANH_TRIP_4450,VF8VNF_0039,14,true,DataTrustOS,CORP_NET
DBE_000484,2026-01-10T22:30:54,POSTGRES_DEMO,USR_0053,SES-72031,SELECT,TABLE,trips,XANH_TRIP_6104,VF8VNF_0021,3937,true,psql,UNKNOWN
DBE_000485,2026-01-09T13:07:03,POSTGRES_DEMO,USR_0032,SES-17417,SELECT,TABLE,trips,XANH_TRIP_5583,VF8VNF_0010,4315,true,Metabase,UNKNOWN
DBE_000486,2026-01-10T11:42:04,POSTGRES_DEMO,USR_0024,SES-81417,SELECT,TABLE,customers,XANH_TRIP_0580,VF8VNF_0043,189,true,DBeaver,UNKNOWN
DBE_000487,2026-01-07T18:01:19,POSTGRES_DEMO,USR_0059,SES-96256,EXPORT,TABLE,drivers,XANH_TRIP_0385,,2474,true,Metabase,CORP_NET
