vehicle_vin,session_id,station_id,charger_id,start_time,duration_mins,kwh_consumed,power_kw,charging_pattern,assigned_day_index,station_temp_c,cost_vnd,status,soft_overlap_flag,event_sequence_index,subject_zone
VF8VNF_0033,2_39_130_31_2018-08-13 04:41:18.563722,VG_STA_0002_caltech,CA-306,2026-01-04T12:48:00,40.18333333333333,4.273,6.38,opportunity_fast_charge,3,37.34,13246.0,COMPLETED,False,1,VN
VF8VNF_0033,1_1_191_784_2018-10-16 15:26:07.649614,VG_STA_0001_JPL,AG-4F40,2026-01-04T20:48:00,554.25,12.477,1.35,overnight_deep_charge,4,34.99,38679.0,COMPLETED,False,0,VN
VF8VNF_0033,1_1_179_799_2018-10-17 13:50:25.035447,VG_STA_0001_JPL,AG-3F25,2026-01-05T20:27:00,333.5833333333333,17.412,3.13,overnight_deep_charge,5,37.3,53977.0,COMPLETED,False,0,VN
VF8VNF_0033,1_1_191_803_2018-10-17 15:09:18.832647,VG_STA_0001_JPL,AG-4F49,2026-01-06T18:42:00,617.2333333333333,17.515,1.7,overnight_deep_charge,6,36.5,54296.0,COMPLETED,False,0,VN
VF8VNF_0033,1_1_191_780_2018-10-17 15:32:38.613959,VG_STA_0001_JPL,AG-4F45,2026-01-07T18:07:00,506.23333333333335,12.391,1.47,overnight_deep_charge,7,42.53,38412.0,COMPLETED,False,0,VN
VF8VNF_0033,2_39_91_437_2018-08-13 23:38:25.007356,VG_STA_0002_caltech,CA-317,2026-01-08T11:28:00,78.55,4.177,3.19,opportunity_fast_charge,7,43.15,12949.0,COMPLETED,False,1,VN
VF8VNF_0033,1_1_191_807_2018-10-17 15:42:01.789188,VG_STA_0001_JPL,AG-4F47,2026-01-08T18:46:00,550.7666666666667,24.118,2.63,overnight_deep_charge,8,39.01,74766.0,COMPLETED,False,0,VN
VF8VNF_0033,1_1_179_799_2018-10-17 19:24:59.522828,VG_STA_0001_JPL,AG-3F25,2026-01-09T19:43:00,245.23333333333332,1.364,0.33,overnight_deep_charge,9,57.27,4228.0,COMPLETED,False,0,VN
VF8VNF_0033,2_39_130_564_2018-08-14 01:00:36.341294,VG_STA_0002_caltech,CA-510,2026-01-10T11:24:00,71.53333333333333,0.595,0.5,opportunity_fast_charge,9,37.76,1844.0,COMPLETED,False,1,VN
VF8VNF_0033,1_1_191_806_2018-10-18 15:17:03.741941,VG_STA_0001_JPL,AG-4F41,2026-01-10T21:15:00,419.21666666666664,5.557,0.8,overnight_deep_charge,10,37.64,17227.0,COMPLETED,False,0,VN
VF8VNF_0033,1_1_191_778_2018-10-18 15:17:10.138439,VG_STA_0001_JPL,AG-4F43,2026-01-11T21:38:00,537.1833333333333,18.655,2.08,overnight_deep_charge,11,45.51,57830.0,COMPLETED,False,0,VN
VF8VNF_0033,2_39_129_17_2018-08-14 06:34:44.980106,VG_STA_0002_caltech,CA-307,2026-01-12T11:25:00,30.533333333333335,3.191,6.27,opportunity_fast_charge,11,38.31,9892.0,COMPLETED,False,1,VN
VF8VNF_0033,1_1_178_823_2018-10-19 12:47:20.923835,VG_STA_0001_JPL,AG-1F08,2026-01-12T19:06:00,615.9333333333333,10.556,1.03,overnight_deep_charge,12,65.0,32724.0,COMPLETED,False,0,VN
VF8VNF_0033,2_39_126_20_2018-08-14 23:39:07.532917,VG_STA_0002_caltech,CA-310,2026-01-13T13:20:00,18.116666666666667,1.78,5.9,opportunity_fast_charge,12,39.63,5518.0,COMPLETED,False,1,VN
VF8VNF_0033,1_1_191_807_2018-10-19 15:31:49.764734,VG_STA_0001_JPL,AG-4F47,2026-01-13T21:40:00,459.03333333333336,8.641,1.13,overnight_deep_charge,13,40.94,26787.0,COMPLETED,False,0,VN
VF8VNF_0033,2_39_78_364_2018-08-16 01:22:34.861336,VG_STA_0002_caltech,CA-495,2026-01-14T12:41:00,38.28333333333333,3.88,6.08,opportunity_fast_charge,13,51.56,12028.0,COMPLETED,False,1,VN
VF8VNF_0033,1_1_191_789_2018-10-22 12:36:58.816784,VG_STA_0001_JPL,AG-4F52,2026-01-14T21:57:00,629.7833333333333,6.084,0.58,overnight_deep_charge,14,43.31,18860.0,COMPLETED,False,0,VN
VF8VNF_0033,2_39_78_364_2018-08-16 02:00:58.690080,VG_STA_0002_caltech,CA-495,2026-01-15T10:13:00,86.6,7.474,5.18,opportunity_fast_charge,14,60.95,23169.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_179_798_2018-10-22 14:27:09.065185,VG_STA_0001_JPL,AG-3F18,2025-12-31T20:22:00,244.91666666666666,6.961,1.71,overnight_deep_charge,0,21.26,21579.0,COMPLETED,False,0,VN
VF8VNF_0034,2_39_130_31_2018-08-16 04:00:42.107126,VG_STA_0002_caltech,CA-306,2026-01-01T13:22:00,56.95,2.118,2.23,opportunity_fast_charge,0,34.6,6566.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_179_796_2018-10-22 14:33:02.937867,VG_STA_0001_JPL,AG-3F24,2026-01-01T20:32:00,600.0333333333333,8.683,0.87,overnight_deep_charge,1,45.43,26917.0,COMPLETED,False,0,VN
VF8VNF_0034,2_39_123_23_2018-08-16 13:12:15.288952,VG_STA_0002_caltech,CA-313,2026-01-02T12:16:00,73.1,3.988,3.27,opportunity_fast_charge,1,45.37,12363.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_191_786_2018-10-22 14:41:13.903454,VG_STA_0001_JPL,AG-4F36,2026-01-02T21:18:00,555.5,28.246,3.05,overnight_deep_charge,2,52.42,87563.0,COMPLETED,False,0,VN
VF8VNF_0034,1_1_191_807_2018-10-22 15:02:42.410142,VG_STA_0001_JPL,AG-4F47,2026-01-03T20:32:00,403.8666666666667,4.995,0.74,overnight_deep_charge,3,30.84,15484.0,COMPLETED,False,0,VN
VF8VNF_0034,2_39_123_23_2018-08-16 17:49:52.309611,VG_STA_0002_caltech,CA-313,2026-01-04T12:35:00,83.35,2.562,1.84,opportunity_fast_charge,3,65.0,7942.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_178_823_2018-10-23 12:45:48.613222,VG_STA_0001_JPL,AG-1F08,2026-01-04T21:18:00,588.0166666666667,10.743,1.1,overnight_deep_charge,4,55.82,33303.0,COMPLETED,False,0,VN
VF8VNF_0034,2_39_138_566_2018-08-16 22:10:10.584968,VG_STA_0002_caltech,CA-512,2026-01-05T10:28:00,25.85,2.725,6.32,opportunity_fast_charge,4,61.09,8448.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_193_816_2018-10-23 13:47:21.688226,VG_STA_0001_JPL,AG-1F05,2026-01-05T19:23:00,594.1166666666667,46.686,4.71,overnight_deep_charge,5,52.52,144727.0,COMPLETED,False,0,VN
VF8VNF_0034,2_39_78_365_2018-08-16 23:09:23.026235,VG_STA_0002_caltech,CA-321,2026-01-06T13:55:00,52.06666666666667,1.926,2.22,opportunity_fast_charge,5,39.16,5971.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_191_795_2018-10-23 14:21:00.757438,VG_STA_0001_JPL,AG-4F51,2026-01-06T18:58:00,296.4,24.566,4.97,overnight_deep_charge,6,55.49,76155.0,COMPLETED,False,0,VN
VF8VNF_0034,2_39_127_19_2018-08-17 00:37:04.744440,VG_STA_0002_caltech,CA-309,2026-01-07T10:43:00,75.66666666666667,4.236,3.36,opportunity_fast_charge,6,42.23,13132.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_179_809_2018-10-23 20:40:40.562668,VG_STA_0001_JPL,AG-3F27,2026-01-07T21:37:00,139.36666666666667,14.259,6.14,overnight_deep_charge,7,35.27,44203.0,COMPLETED,False,0,VN
VF8VNF_0034,1_1_191_785_2018-10-24 13:44:21.647306,VG_STA_0001_JPL,AG-4F48,2026-01-08T19:22:00,687.5666666666667,8.051104722222222,0.7,overnight_deep_charge,8,65.0,24958.0,COMPLETED,False,0,VN
VF8VNF_0034,2_39_89_25_2018-08-17 13:15:11.176696,VG_STA_0002_caltech,CA-315,2026-01-09T13:35:00,73.56666666666666,3.744,3.05,opportunity_fast_charge,8,47.7,11606.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_179_791_2018-10-24 13:53:58.957588,VG_STA_0001_JPL,AG-3F26,2026-01-09T21:26:00,599.4666666666667,29.570035000000004,2.96,overnight_deep_charge,9,47.96,91667.0,COMPLETED,False,0,VN
VF8VNF_0034,1_1_191_795_2018-10-24 14:06:05.898899,VG_STA_0001_JPL,AG-4F51,2026-01-10T21:07:00,573.3,7.272,0.76,overnight_deep_charge,10,39.87,22543.0,COMPLETED,False,0,VN
VF8VNF_0034,2_39_92_436_2018-08-17 15:33:54.898275,VG_STA_0002_caltech,CA-318,2026-01-11T14:23:00,68.66666666666667,3.234,2.83,opportunity_fast_charge,10,48.18,10025.0,COMPLETED,False,1,VN
VF8VNF_0034,1_1_191_806_2018-10-24 14:56:03.453499,VG_STA_0001_JPL,AG-4F41,2026-01-11T21:05:00,605.2666666666667,7.1543175,0.71,overnight_deep_charge,11,54.77,22178.0,COMPLETED,False,0,VN
VF8VNF_0034,1_1_178_828_2018-10-25 06:22:05.223113,VG_STA_0001_JPL,AG-1F10,2026-01-12T18:14:00,749.6,8.198,0.66,overnight_deep_charge,12,40.86,25414.0,COMPLETED,False,0,VN
VF8VNF_0034,1_1_193_827_2018-10-25 11:48:08.664081,VG_STA_0001_JPL,AG-1F02,2026-01-13T19:22:00,550.7666666666667,12.422,1.35,overnight_deep_charge,13,54.41,38508.0,COMPLETED,False,0,VN
VF8VNF_0034,1_1_193_820_2018-10-25 13:10:27.901944,VG_STA_0001_JPL,AG-1F04,2026-01-14T18:07:00,559.3833333333333,5.548,0.6,overnight_deep_charge,14,46.74,17199.0,COMPLETED,False,0,VN
VF8VNF_0035,1_1_191_808_2018-10-25 19:28:29.741345,VG_STA_0001_JPL,AG-4F35,2025-12-31T21:30:00,204.0,13.197,3.88,overnight_deep_charge,0,40.8,40911.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_129_563_2018-08-17 18:23:05.144506,VG_STA_0002_caltech,CA-509,2026-01-01T10:24:00,68.7,2.755,2.41,opportunity_fast_charge,0,38.67,8540.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_179_781_2018-10-26 13:45:32.144240,VG_STA_0001_JPL,AG-3F31,2026-01-01T20:15:00,686.0166666666667,7.897,0.69,overnight_deep_charge,1,42.39,24481.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_79_383_2018-08-17 21:52:30.870897,VG_STA_0002_caltech,CA-492,2026-01-02T10:25:00,69.75,3.2,2.75,opportunity_fast_charge,1,35.03,9920.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_194_822_2018-10-26 15:05:01.117512,VG_STA_0001_JPL,AG-1F12,2026-01-02T19:20:00,499.6166666666667,39.043,4.69,overnight_deep_charge,2,34.38,121033.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_128_562_2018-08-18 00:26:30.630300,VG_STA_0002_caltech,CA-508,2026-01-03T10:00:00,79.33333333333333,4.064,3.07,opportunity_fast_charge,2,32.68,12598.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_178_817_2018-10-29 13:30:44.368476,VG_STA_0001_JPL,AG-1F09,2026-01-03T21:01:00,592.4833333333333,14.675,1.49,overnight_deep_charge,3,59.37,45492.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_125_21_2018-08-18 03:10:16.726453,VG_STA_0002_caltech,CA-311,2026-01-04T11:08:00,6.883333333333334,0.642,5.6,opportunity_fast_charge,3,28.59,1990.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_179_813_2018-10-29 14:35:19.631396,VG_STA_0001_JPL,AG-3F15,2026-01-04T19:24:00,258.1166666666667,8.801,2.05,overnight_deep_charge,4,49.45,27283.0,COMPLETED,False,0,VN
VF8VNF_0035,1_1_179_779_2018-10-29 19:13:03.573635,VG_STA_0001_JPL,AG-3F17,2026-01-05T20:08:00,201.48333333333332,14.238,4.24,overnight_deep_charge,5,53.52,44138.0,COMPLETED,False,0,VN
VF8VNF_0035,1_1_179_796_2018-10-29 19:43:45.226606,VG_STA_0001_JPL,AG-3F24,2026-01-06T21:05:00,280.45,15.411,3.3,overnight_deep_charge,6,47.45,47774.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_91_437_2018-08-19 00:09:01.907387,VG_STA_0002_caltech,CA-317,2026-01-07T14:03:00,59.833333333333336,5.973,5.99,opportunity_fast_charge,6,43.42,18516.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_191_802_2018-10-29 22:24:55.354573,VG_STA_0001_JPL,AG-4F44,2026-01-07T20:09:00,125.28333333333333,12.868,6.16,overnight_deep_charge,7,55.33,39891.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_128_18_2018-08-19 01:49:16.037942,VG_STA_0002_caltech,CA-308,2026-01-08T13:57:00,8.866666666666667,0.825,5.58,opportunity_fast_charge,7,41.72,2558.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_179_809_2018-10-30 14:18:11.647401,VG_STA_0001_JPL,AG-3F27,2026-01-08T18:56:00,128.26666666666668,13.224,6.19,overnight_deep_charge,8,39.2,40994.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_130_31_2018-08-19 15:49:52.458085,VG_STA_0002_caltech,CA-306,2026-01-09T11:23:00,66.35,7.17,6.48,opportunity_fast_charge,8,46.83,22227.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_179_794_2018-10-30 15:03:07.188492,VG_STA_0001_JPL,AG-3F20,2026-01-09T21:30:00,576.7333333333333,24.79,2.58,overnight_deep_charge,9,53.7,76849.0,COMPLETED,False,0,VN
VF8VNF_0035,1_1_191_793_2018-10-30 17:07:38.100783,VG_STA_0001_JPL,AG-4F38,2026-01-10T19:21:00,499.6166666666667,15.047,1.81,overnight_deep_charge,10,49.25,46646.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_138_29_2018-08-19 17:18:54.409156,VG_STA_0002_caltech,CA-304,2026-01-11T13:16:00,13.533333333333333,1.447,6.42,opportunity_fast_charge,10,47.19,4486.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_179_788_2018-10-30 19:39:42.691208,VG_STA_0001_JPL,AG-3F22,2026-01-11T20:12:00,221.68333333333334,1.465,0.4,overnight_deep_charge,11,44.51,4542.0,COMPLETED,False,0,VN
VF8VNF_0035,1_1_191_807_2018-10-30 20:17:46.447964,VG_STA_0001_JPL,AG-4F47,2026-01-12T20:38:00,273.43333333333334,1.064,0.23,overnight_deep_charge,12,52.51,3298.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_88_438_2018-08-19 17:55:46.451657,VG_STA_0002_caltech,CA-502,2026-01-13T13:26:00,54.31666666666667,5.739,6.34,opportunity_fast_charge,12,48.19,17791.0,COMPLETED,False,1,VN
VF8VNF_0035,1_1_191_804_2018-10-31 14:30:16.994032,VG_STA_0001_JPL,AG-4F34,2026-01-13T18:21:00,492.26666666666665,12.873,1.57,overnight_deep_charge,13,38.38,39906.0,COMPLETED,False,0,VN
VF8VNF_0035,1_1_179_788_2018-10-31 14:43:18.746773,VG_STA_0001_JPL,AG-3F22,2026-01-14T18:00:00,526.15,17.494,1.99,overnight_deep_charge,14,20.0,54231.0,COMPLETED,False,0,VN
VF8VNF_0035,2_39_138_29_2018-08-19 18:36:12.580694,VG_STA_0002_caltech,CA-304,2026-01-15T14:06:00,32.43333333333333,2.9,5.36,opportunity_fast_charge,14,51.33,8990.0,COMPLETED,False,1,VN
VF8VNF_0036,1_1_191_805_2018-10-31 14:54:12.905656,VG_STA_0001_JPL,AG-4F39,2025-12-31T19:23:00,578.4333333333333,4.232,0.44,overnight_deep_charge,0,37.78,13119.0,COMPLETED,False,0,VN
VF8VNF_0036,1_1_179_790_2018-10-31 16:16:27.024234,VG_STA_0001_JPL,AG-3F19,2026-01-01T20:13:00,233.88333333333333,0.833,0.21,overnight_deep_charge,1,43.77,2582.0,COMPLETED,False,0,VN
VF8VNF_0036,1_1_179_777_2018-10-31 17:43:25.555328,VG_STA_0001_JPL,AG-3F28,2026-01-02T20:20:00,237.95,0.76,0.19,overnight_deep_charge,2,33.59,2356.0,COMPLETED,False,0,VN
VF8VNF_0036,2_39_125_21_2018-08-19 20:35:02.039131,VG_STA_0002_caltech,CA-311,2026-01-03T12:35:00,58.38333333333333,6.152,6.32,opportunity_fast_charge,2,48.96,19071.0,COMPLETED,False,1,VN
VF8VNF_0036,1_1_179_783_2018-10-31 19:08:07.046430,VG_STA_0001_JPL,AG-3F29,2026-01-03T21:18:00,270.26666666666665,12.497,2.77,overnight_deep_charge,3,62.55,38741.0,COMPLETED,False,0,VN
VF8VNF_0036,2_39_78_363_2018-08-19 20:41:18.386345,VG_STA_0002_caltech,CA-320,2026-01-04T11:18:00,74.98333333333333,3.32,2.66,opportunity_fast_charge,3,41.2,10292.0,COMPLETED,False,1,VN
VF8VNF_0036,1_1_179_810_2018-11-01 13:47:59.240170,VG_STA_0001_JPL,AG-3F30,2026-01-04T18:42:00,547.2333333333333,0.841,0.09,overnight_deep_charge,4,65.0,2607.0,COMPLETED,False,0,VN
VF8VNF_0036,2_39_129_17_2018-08-19 21:31:02.220839,VG_STA_0002_caltech,CA-307,2026-01-05T12:12:00,51.3,5.462,6.39,opportunity_fast_charge,4,27.62,16932.0,COMPLETED,False,1,VN
VF8VNF_0036,1_1_179_787_2018-11-01 14:25:54.032320,VG_STA_0001_JPL,AG-3F16,2026-01-05T18:08:00,490.68333333333334,14.741,1.8,overnight_deep_charge,5,46.76,45697.0,COMPLETED,False,0,VN
VF8VNF_0036,1_1_191_785_2018-11-01 14:32:12.584896,VG_STA_0001_JPL,AG-4F48,2026-01-06T20:06:00,556.8833333333333,4.819,0.52,overnight_deep_charge,6,49.03,14939.0,COMPLETED,False,0,VN
VF8VNF_0036,1_1_191_795_2018-11-01 15:17:36.686666,VG_STA_0001_JPL,AG-4F51,2026-01-07T21:29:00,443.35,6.165,0.83,overnight_deep_charge,7,38.04,19112.0,COMPLETED,False,0,VN
VF8VNF_0036,1_1_193_820_2018-11-02 13:03:44.155650,VG_STA_0001_JPL,AG-1F04,2026-01-08T18:51:00,721.6166666666667,6.342,0.53,overnight_deep_charge,8,33.31,19660.0,COMPLETED,False,0,VN
VF8VNF_0036,2_39_124_22_2018-08-19 23:59:37.141839,VG_STA_0002_caltech,CA-312,2026-01-09T12:56:00,14.983333333333333,1.606,6.43,opportunity_fast_charge,8,38.43,4979.0,COMPLETED,False,1,VN
VF8VNF_0036,1_1_179_810_2018-11-02 14:10:38.052457,VG_STA_0001_JPL,AG-3F30,2026-01-09T19:56:00,500.1333333333333,20.049,2.41,overnight_deep_charge,9,65.0,62152.0,COMPLETED,False,0,VN
VF8VNF_0036,1_1_179_815_2018-11-02 14:11:39.396400,VG_STA_0001_JPL,AG-3F33,2026-01-10T20:34:00,531.5166666666667,6.819,0.77,overnight_deep_charge,10,48.04,21139.0,COMPLETED,False,0,VN
VF8VNF_0036,2_39_95_27_2018-08-20 01:39:58.798007,VG_STA_0002_caltech,CA-319,2026-01-11T14:02:00,51.28333333333333,5.622,6.58,opportunity_fast_charge,10,61.14,17428.0,COMPLETED,False,1,VN
VF8VNF_0036,1_1_178_824_2018-11-03 20:52:21.061302,VG_STA_0001_JPL,AG-1F07,2026-01-11T18:18:00,127.88333333333334,0.753,0.35,overnight_deep_charge,11,33.47,2334.0,COMPLETED,False,0,VN
VF8VNF_0036,2_39_138_29_2018-08-20 04:36:30.923333,VG_STA_0002_caltech,CA-304,2026-01-12T10:53:00,15.5,1.55,6.0,opportunity_fast_charge,11,32.2,4805.0,COMPLETED,False,1,VN
VF8VNF_0036,1_1_191_789_2018-11-05 13:41:36.474133,VG_STA_0001_JPL,AG-4F52,2026-01-12T18:09:00,647.8,6.004,0.56,overnight_deep_charge,12,42.65,18612.0,COMPLETED,False,0,VN
VF8VNF_0036,1_1_179_791_2018-11-05 14:56:45.807808,VG_STA_0001_JPL,AG-3F26,2026-01-13T19:45:00,607.0666666666667,6.185,0.61,overnight_deep_charge,13,53.4,19174.0,COMPLETED,False,0,VN
VF8VNF_0036,2_39_127_19_2018-08-20 05:23:41.462920,VG_STA_0002_caltech,CA-309,2026-01-14T12:29:00,23.316666666666666,2.392,6.16,opportunity_fast_charge,13,46.4,7415.0,COMPLETED,False,1,VN
VF8VNF_0036,1_1_179_798_2018-11-05 15:14:47.708384,VG_STA_0001_JPL,AG-3F18,2026-01-14T18:46:00,357.35,0.939,0.16,overnight_deep_charge,14,49.59,2911.0,COMPLETED,False,0,VN
VF8VNF_0036,2_39_88_24_2018-08-20 05:30:13.454074,VG_STA_0002_caltech,CA-314,2026-01-15T13:39:00,72.31666666666666,8.172,6.78,opportunity_fast_charge,14,41.48,25333.0,COMPLETED,False,1,VN
VF8VNF_0037,1_1_178_823_2018-11-06 06:40:12.520306,VG_STA_0001_JPL,AG-1F08,2025-12-31T20:51:00,173.98333333333332,4.03,1.39,overnight_deep_charge,0,63.42,12493.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_179_777_2018-11-06 15:27:36.278584,VG_STA_0001_JPL,AG-3F28,2026-01-01T18:10:00,359.48333333333335,0.907,0.15,overnight_deep_charge,1,40.33,2812.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_178_828_2018-11-07 14:03:52.928103,VG_STA_0001_JPL,AG-1F10,2026-01-02T20:36:00,645.2166666666667,8.56,0.8,overnight_deep_charge,2,39.69,26536.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_193_819_2018-11-07 14:14:05.090250,VG_STA_0001_JPL,AG-1F06,2026-01-03T20:41:00,583.4833333333333,13.644,1.4,overnight_deep_charge,3,37.37,42296.0,COMPLETED,False,0,VN
VF8VNF_0037,2_39_129_17_2018-08-21 02:16:24.948139,VG_STA_0002_caltech,CA-307,2026-01-04T12:30:00,29.283333333333335,3.146,6.45,opportunity_fast_charge,3,60.68,9753.0,COMPLETED,False,1,VN
VF8VNF_0037,1_1_193_825_2018-11-07 14:57:33.005250,VG_STA_0001_JPL,AG-1F01,2026-01-04T21:57:00,514.7,9.583,1.12,overnight_deep_charge,4,54.12,29707.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_191_803_2018-11-07 15:35:28.799596,VG_STA_0001_JPL,AG-4F49,2026-01-05T21:38:00,568.6333333333333,22.529,2.38,overnight_deep_charge,5,43.54,69840.0,COMPLETED,False,0,VN
VF8VNF_0037,2_39_130_31_2018-08-22 02:14:14.906110,VG_STA_0002_caltech,CA-306,2026-01-06T13:17:00,85.31666666666666,8.849,6.22,opportunity_fast_charge,5,27.14,27432.0,COMPLETED,False,1,VN
VF8VNF_0037,1_1_194_818_2018-11-08 14:34:58.285208,VG_STA_0001_JPL,AG-1F14,2026-01-06T18:49:00,545.9833333333333,14.507,1.59,overnight_deep_charge,6,35.82,44972.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_194_826_2018-11-08 14:58:03.987529,VG_STA_0001_JPL,AG-1F11,2026-01-07T20:37:00,515.1166666666667,9.73,1.13,overnight_deep_charge,7,55.33,30163.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_193_820_2018-11-08 19:06:47.011413,VG_STA_0001_JPL,AG-1F04,2026-01-08T19:55:00,277.68333333333334,18.619,4.02,overnight_deep_charge,8,51.38,57719.0,COMPLETED,False,0,VN
VF8VNF_0037,2_39_126_560_2018-08-22 02:14:48.539063,VG_STA_0002_caltech,CA-506,2026-01-09T10:00:00,45.95,4.471,5.84,opportunity_fast_charge,8,39.31,13860.0,COMPLETED,False,1,VN
VF8VNF_0037,1_1_191_793_2018-11-08 19:28:21.685609,VG_STA_0001_JPL,AG-4F38,2026-01-09T21:39:00,367.1333333333333,12.961,2.12,overnight_deep_charge,9,41.32,40179.0,COMPLETED,False,0,VN
VF8VNF_0037,2_39_123_23_2018-08-22 03:58:18.120883,VG_STA_0002_caltech,CA-313,2026-01-10T12:23:00,28.9,1.523,3.16,opportunity_fast_charge,9,47.01,4721.0,COMPLETED,False,1,VN
VF8VNF_0037,1_1_193_816_2018-11-11 20:07:52.237510,VG_STA_0001_JPL,AG-1F05,2026-01-10T19:12:00,237.1,14.339,3.63,overnight_deep_charge,10,38.9,44451.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_193_829_2018-11-12 14:36:15.721628,VG_STA_0001_JPL,AG-1F03,2026-01-11T19:19:00,708.6666666666666,6.229,0.53,overnight_deep_charge,11,40.62,19310.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_179_794_2018-11-12 15:08:34.423931,VG_STA_0001_JPL,AG-3F20,2026-01-12T21:32:00,674.1333333333333,2.704,0.24,overnight_deep_charge,12,43.32,8382.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_191_778_2018-11-12 15:51:33.062123,VG_STA_0001_JPL,AG-4F43,2026-01-13T18:15:00,224.16666666666666,0.902,0.24,overnight_deep_charge,13,39.56,2796.0,COMPLETED,False,0,VN
VF8VNF_0037,1_1_179_790_2018-11-13 13:57:16.233472,VG_STA_0001_JPL,AG-3F19,2026-01-14T20:59:00,575.15,46.569,4.86,overnight_deep_charge,14,58.14,144364.0,COMPLETED,False,0,VN
VF8VNF_0037,2_39_130_564_2018-08-22 17:02:18.417425,VG_STA_0002_caltech,CA-510,2026-01-15T14:11:00,23.266666666666666,0.778,2.01,opportunity_fast_charge,14,61.54,2412.0,COMPLETED,False,1,VN
VF8VNF_0038,1_1_193_820_2018-11-13 14:13:10.311224,VG_STA_0001_JPL,AG-1F04,2025-12-31T20:45:00,553.4166666666666,6.342,0.69,overnight_deep_charge,0,44.26,19660.0,COMPLETED,False,0,VN
VF8VNF_0038,1_1_179_799_2018-11-13 15:12:32.382633,VG_STA_0001_JPL,AG-3F25,2026-01-01T20:32:00,573.65,19.458,2.04,overnight_deep_charge,1,44.59,60320.0,COMPLETED,False,0,VN
VF8VNF_0038,1_1_193_827_2018-11-13 21:46:07.324459,VG_STA_0001_JPL,AG-1F02,2026-01-02T20:27:00,241.7,13.253,3.29,overnight_deep_charge,2,56.99,41084.0,COMPLETED,False,0,VN
VF8VNF_0038,2_39_123_23_2018-08-24 00:37:17.301046,VG_STA_0002_caltech,CA-313,2026-01-03T10:59:00,39.86666666666667,4.156,6.25,opportunity_fast_charge,2,41.92,12884.0,COMPLETED,False,1,VN
VF8VNF_0038,1_1_191_802_2018-11-14 14:23:33.070416,VG_STA_0001_JPL,AG-4F44,2026-01-03T20:43:00,630.65,8.053,0.77,overnight_deep_charge,3,35.9,24964.0,COMPLETED,False,0,VN
VF8VNF_0038,2_39_128_18_2018-08-24 02:02:23.216253,VG_STA_0002_caltech,CA-308,2026-01-04T13:59:00,74.71666666666667,7.126,5.72,opportunity_fast_charge,3,51.04,22091.0,COMPLETED,False,1,VN
VF8VNF_0038,1_1_194_826_2018-11-14 19:52:50.885955,VG_STA_0001_JPL,AG-1F11,2026-01-04T21:47:00,255.61666666666667,8.61,2.02,overnight_deep_charge,4,47.31,26691.0,COMPLETED,False,0,VN
VF8VNF_0038,2_39_89_25_2018-08-24 13:21:12.737443,VG_STA_0002_caltech,CA-315,2026-01-05T11:39:00,72.83333333333333,3.576,2.95,opportunity_fast_charge,4,33.43,11086.0,COMPLETED,False,1,VN
VF8VNF_0038,1_1_194_821_2018-11-14 22:31:25.918812,VG_STA_0001_JPL,AG-1F13,2026-01-05T21:50:00,298.05,9.79,1.97,overnight_deep_charge,5,49.39,30349.0,COMPLETED,False,0,VN
VF8VNF_0038,1_1_178_823_2018-11-15 13:47:05.580982,VG_STA_0001_JPL,AG-1F08,2026-01-06T19:25:00,586.0333333333333,11.215,1.15,overnight_deep_charge,6,56.16,34766.0,COMPLETED,False,0,VN
